,ax_mean,ay_mean,az_mean,wx_mean,wy_mean,wz_mean,ax_var,ay_var,az_var,wx_var,wy_var,wz_var,ax_std,ay_std,az_std,wx_std,wy_std,wz_std,ax_rms,ay_rms,az_rms,wx_rms,wy_rms,wz_rms,ax_skew,ay_skew,az_skew,wx_skew,wy_skew,wz_skew,ax_kurt,ay_kurt,az_kurt,wx_kurt,wy_kurt,wz_kurt,ax_med,ay_med,az_med,wx_med,wy_med,wz_med,ax_min,ay_min,az_min,wx_min,wy_min,wz_min,ax_max,ay_max,az_max,wx_max,wy_max,wz_max,ax_per,ay_per,az_per,wx_per,wy_per,wz_per,ax_cv,ay_cv,az_cv,wx_cv,wy_cv,wz_cv,ax_ptp,ay_ptp,az_ptp,wx_ptp,wy_ptp,wz_ptp,label
0,7872.833333333333,7019.833333333333,5461.166666666667,3639.0,1874.1666666666667,-421.6666666666667,24702749.47222222,19154293.472222224,33436645.805555563,38195072.666666664,63578895.47222223,150431325.55555555,4970.186060121112,4376.561832331656,5782.442892545983,6180.216231384357,7973.63753077742,12265.044865615273,9310.437914870958,8272.3849946675,7953.677587548207,7171.986730792707,8190.933778676682,12272.291079229393,-0.5090113029399804,-0.5778592893362359,-0.31635444336514734,0.25520775065133505,-0.1851921646727665,-0.6945479539678605,-1.4312335075445461,-1.1112813305395781,-0.9083857271756361,-1.5641933085007045,-1.517922751277524,-0.7616149827054852,9984.0,8237.5,5078.5,2306.0,2706.5,2540.5,10,-442,-4443,-3861,-10032,-22868,12448,11508,12740,12164,11824,13136,8325.75,6583.25,7330.0,10915.75,12864.75,15227.0,0.6313084311181208,0.623456658372467,1.0588292292634631,1.6983281757033133,4.2544975708905755,-29.08706292240776,12438,11950,17183,16025,21856,36004,1
1,7019.833333333333,5461.166666666667,3639.0,1874.1666666666667,-421.6666666666667,391.3333333333333,19154293.472222224,33436645.805555563,38195072.666666664,63578895.47222223,150431325.55555555,112184296.88888888,4376.561832331656,5782.442892545983,6180.216231384357,7973.63753077742,12265.044865615273,10591.708874817552,8272.3849946675,7953.677587548207,7171.986730792707,8190.933778676682,12272.291079229393,10598.935732735938,-0.5778592893362359,-0.31635444336514734,0.25520775065133505,-0.1851921646727665,-0.6945479539678605,-0.4782535008384018,-1.1112813305395781,-0.9083857271756361,-1.5641933085007045,-1.517922751277524,-0.7616149827054852,-0.8755291925751343,8237.5,5078.5,2306.0,2706.5,2540.5,1849.0,-442,-4443,-3861,-10032,-22868,-18084,11508,12740,12164,11824,13136,13828,6583.25,7330.0,10915.75,12864.75,15227.0,13078.0,0.623456658372467,1.0588292292634631,1.6983281757033133,4.2544975708905755,-29.08706292240776,27.065695591526964,11950,17183,16025,21856,36004,31912,1
2,5461.166666666667,3639.0,1874.1666666666667,-421.6666666666667,391.3333333333333,-3070.6666666666665,33436645.805555563,38195072.666666664,63578895.47222223,150431325.55555555,112184296.88888888,232143128.88888884,5782.442892545983,6180.216231384357,7973.63753077742,12265.044865615273,10591.708874817552,15236.243923253816,7953.677587548207,7171.986730792707,8190.933778676682,12272.291079229393,10598.935732735938,15542.590603456898,-0.31635444336514734,0.25520775065133505,-0.1851921646727665,-0.6945479539678605,-0.4782535008384018,-0.8711621926826003,-0.9083857271756361,-1.5641933085007045,-1.517922751277524,-0.7616149827054852,-0.8755291925751343,-0.3365763704736642,5078.5,2306.0,2706.5,2540.5,1849.0,-80.0,-4443,-3861,-10032,-22868,-18084,-32512,12740,12164,11824,13136,13828,14252,7330.0,10915.75,12864.75,15227.0,13078.0,14069.0,1.0588292292634631,1.6983281757033133,4.2544975708905755,-29.08706292240776,27.065695591526964,-4.961868407486046,17183,16025,21856,36004,31912,46764,1
3,3639.0,1874.1666666666667,-421.6666666666667,391.3333333333333,-3070.6666666666665,-3291.8333333333335,38195072.666666664,63578895.47222223,150431325.55555555,112184296.88888888,232143128.88888884,133449303.47222222,6180.216231384357,7973.63753077742,12265.044865615273,10591.708874817552,15236.243923253816,11552.02594665638,7171.986730792707,8190.933778676682,12272.291079229393,10598.935732735938,15542.590603456898,12011.888701060572,0.25520775065133505,-0.1851921646727665,-0.6945479539678605,-0.4782535008384018,-0.8711621926826003,-0.0558147500023847,-1.5641933085007045,-1.517922751277524,-0.7616149827054852,-0.8755291925751343,-0.3365763704736642,-1.016836434512492,2306.0,2706.5,2540.5,1849.0,-80.0,-6494.0,-3861,-10032,-22868,-18084,-32512,-21961,12164,11824,13136,13828,14252,12396,10915.75,12864.75,15227.0,13078.0,14069.0,12743.5,1.6983281757033133,4.2544975708905755,-29.08706292240776,27.065695591526964,-4.961868407486046,-3.50929855095632,16025,21856,36004,31912,46764,34357,1
4,1874.1666666666667,-421.6666666666667,391.3333333333333,-3070.6666666666665,-3291.8333333333335,-1040.6666666666667,63578895.47222223,150431325.55555555,112184296.88888888,232143128.88888884,133449303.47222222,58777460.55555556,7973.63753077742,12265.044865615273,10591.708874817552,15236.243923253816,11552.02594665638,7666.645978232956,8190.933778676682,12272.291079229393,10598.935732735938,15542.590603456898,12011.888701060572,7736.953384030866,-0.1851921646727665,-0.6945479539678605,-0.4782535008384018,-0.8711621926826003,-0.0558147500023847,0.3369891316023015,-1.517922751277524,-0.7616149827054852,-0.8755291925751343,-0.3365763704736642,-1.016836434512492,-1.4414349988574784,2706.5,2540.5,1849.0,-80.0,-6494.0,-3546.5,-10032,-22868,-18084,-32512,-21961,-10945,11824,13136,13828,14252,12396,9284,12864.75,15227.0,13078.0,14069.0,12743.5,12400.25,4.2544975708905755,-29.08706292240776,27.065695591526964,-4.961868407486046,-3.50929855095632,-7.367052509512769,21856,36004,31912,46764,34357,20229,1
5,-421.6666666666667,391.3333333333333,-3070.6666666666665,-3291.8333333333335,-1040.6666666666667,268.0,150431325.55555555,112184296.88888888,232143128.88888884,133449303.47222222,58777460.55555556,55733985.0,12265.044865615273,10591.708874817552,15236.243923253816,11552.02594665638,7666.645978232956,7465.519740781616,12272.291079229393,10598.935732735938,15542.590603456898,12011.888701060572,7736.953384030866,7470.328573764343,-0.6945479539678605,-0.4782535008384018,-0.8711621926826003,-0.0558147500023847,0.3369891316023015,-0.172758997667745,-0.7616149827054852,-0.8755291925751343,-0.3365763704736642,-1.016836434512492,-1.4414349988574784,-1.2340717734759878,2540.5,1849.0,-80.0,-6494.0,-3546.5,988.5,-22868,-18084,-32512,-21961,-10945,-11124,13136,13828,14252,12396,9284,10592,15227.0,13078.0,14069.0,12743.5,12400.25,10545.0,-29.08706292240776,27.065695591526964,-4.961868407486046,-3.50929855095632,-7.367052509512769,27.856416943214985,36004,31912,46764,34357,20229,21716,1
6,391.3333333333333,-3070.6666666666665,-3291.8333333333335,-1040.6666666666667,268.0,2798.8333333333335,112184296.88888888,232143128.88888884,133449303.47222222,58777460.55555556,55733985.0,45308332.80555555,10591.708874817552,15236.243923253816,11552.02594665638,7666.645978232956,7465.519740781616,6731.1464703685915,10598.935732735938,15542.590603456898,12011.888701060572,7736.953384030866,7470.328573764343,7289.842305107384,-0.4782535008384018,-0.8711621926826003,-0.0558147500023847,0.3369891316023015,-0.172758997667745,-1.1848258926206567,-0.8755291925751343,-0.3365763704736642,-1.016836434512492,-1.4414349988574784,-1.2340717734759878,0.1789642676116605,1849.0,-80.0,-6494.0,-3546.5,988.5,4839.0,-18084,-32512,-21961,-10945,-11124,-10996,13828,14252,12396,9284,10592,9876,13078.0,14069.0,12743.5,12400.25,10545.0,4953.25,27.065695591526964,-4.961868407486046,-3.50929855095632,-7.367052509512769,27.856416943214985,2.4049829585072082,31912,46764,34357,20229,21716,20872,1
7,-3070.6666666666665,-3291.8333333333335,-1040.6666666666667,268.0,2798.8333333333335,4677.833333333333,232143128.88888884,133449303.47222222,58777460.55555556,55733985.0,45308332.80555555,71262142.47222221,15236.243923253816,11552.02594665638,7666.645978232956,7465.519740781616,6731.1464703685915,8441.690735404976,15542.590603456898,12011.888701060572,7736.953384030866,7470.328573764343,7289.842305107384,9651.127766570427,-0.8711621926826003,-0.0558147500023847,0.3369891316023015,-0.172758997667745,-1.1848258926206567,-0.6851556727517848,-0.3365763704736642,-1.016836434512492,-1.4414349988574784,-1.2340717734759878,0.1789642676116605,-0.6287267637456697,-80.0,-6494.0,-3546.5,988.5,4839.0,5494.5,-32512,-21961,-10945,-11124,-10996,-10964,14252,12396,9284,10592,9876,14273,14069.0,12743.5,12400.25,10545.0,4953.25,9804.0,-4.961868407486046,-3.50929855095632,-7.367052509512769,27.856416943214985,2.4049829585072082,1.8046155418259828,46764,34357,20229,21716,20872,25237,1
8,-3291.8333333333335,-1040.6666666666667,268.0,2798.8333333333335,4677.833333333333,6776.5,133449303.47222222,58777460.55555556,55733985.0,45308332.80555555,71262142.47222221,114117284.58333333,11552.02594665638,7666.645978232956,7465.519740781616,6731.1464703685915,8441.690735404976,10682.569193940815,12011.888701060572,7736.953384030866,7470.328573764343,7289.842305107384,9651.127766570427,12650.621993931103,-0.0558147500023847,0.3369891316023015,-0.172758997667745,-1.1848258926206567,-0.6851556727517848,-0.00443217133743064,-1.016836434512492,-1.4414349988574784,-1.2340717734759878,0.1789642676116605,-0.6287267637456697,-0.642465701034594,-6494.0,-3546.5,988.5,4839.0,5494.5,7113.0,-21961,-10945,-11124,-10996,-10964,-10608,12396,9284,10592,9876,14273,24149,12743.5,12400.25,10545.0,4953.25,9804.0,9496.5,-3.50929855095632,-7.367052509512769,27.856416943214985,2.4049829585072082,1.8046155418259828,1.5764139591147075,34357,20229,21716,20872,25237,34757,1
9,-1040.6666666666667,268.0,2798.8333333333335,4677.833333333333,6776.5,9628.5,58777460.55555556,55733985.0,45308332.80555555,71262142.47222221,114117284.58333333,120153913.58333333,7666.645978232956,7465.519740781616,6731.1464703685915,8441.690735404976,10682.569193940815,10961.474060697006,7736.953384030866,7470.328573764343,7289.842305107384,9651.127766570427,12650.621993931103,14589.78840947782,0.3369891316023015,-0.172758997667745,-1.1848258926206567,-0.6851556727517848,-0.00443217133743064,0.8726132372726154,-1.4414349988574784,-1.2340717734759878,0.1789642676116605,-0.6287267637456697,-0.642465701034594,-0.16151911621806025,-3546.5,988.5,4839.0,5494.5,7113.0,8319.5,-10945,-11124,-10996,-10964,-10608,-3516,9284,10592,9876,14273,24149,31037,12400.25,10545.0,4953.25,9804.0,9496.5,9051.5,-7.367052509512769,27.856416943214985,2.4049829585072082,1.8046155418259828,1.5764139591147075,1.1384404695120742,20229,21716,20872,25237,34757,34553,1
